main1,enemy1,main2,enemy2,main3,enemy3,main4,enemy4,main5,enemy5,main_pre_b1,enemy_pre_b1,main_pre_b2,enemy_pre_b2,main_post_b,enemy_post_b,is_first,is_win
c1159,c2089,c2109,c4004,c2090,c2101,c2008,c2132,c4144,c2071,c1151,c1151,c1133,c2016,c2090,c2132,0,1
c1159,c2046,c2132,c1020,c6062,c1147,c2038,c1014,c2015,c5089,c1151,c2109,c1133,c2016,c2015,c5089,0,2
c1159,c2089,c2109,c5089,c4004,c1121,c2111,c5046,c1134,c1118,c1133,c1126,c1151,c6037,c1134,c5046,0,2
c2089,c1159,c2070,c2090,c2109,c1154,c5089,c2071,c2099,c5082,c1133,c1151,c1151,c1133,c5089,c5082,1,2
c1159,c5089,c2016,c1144,c2008,c1014,c1112,c2027,c1121,c1139,c1133,c2089,c1151,c1133,c1121,c1014,1,1
c1159,c1118,c1137,c4144,c2008,c2082,c2015,c1014,c1106,c2090,c1133,c2109,c1151,c1117,c2015,c2082,1,1
c1159,c4144,c6037,c2090,c2109,c1141,c2024,c2047,c2111,c1134,c1133,c1126,c1151,c2089,c2111,c1134,1,2
c1159,c4004,c2109,c5082,c2090,c2071,c1102,c2073,c2012,c5089,c1133,c2089,c1151,c2016,c2012,c5089,1,1
c1159,c2022,c2109,c2090,c6037,c2079,c1148,c2008,c2099,c2071,c1133,c2089,c1151,c2016,c1148,c2008,1,1
c1159,c2016,c2008,c2101,c6062,c4004,c4144,c2022,c2109,c2050,c1133,c1151,c1151,c2090,c2109,c2050,0,2
c2016,c1159,c2008,c2090,c2132,c2109,c6037,c2009,c2071,c4144,c1133,c2089,c1151,c6062,c2008,c4144,0,1
c2089,c6037,c2109,c2070,c2053,c4003,c1128,c5149,c5089,c1126,c1133,c1159,c1151,c6062,c2053,c1126,0,1
c2089,c1159,c2109,c6037,c4004,c2008,c1103,c2071,c5089,c2103,c1151,c2016,c1133,c1151,c4004,c2103,1,2
c2089,c6037,c2109,c2008,c4004,c2071,c1148,c2132,c2079,c2047,c1151,c1159,c1133,c1133,c1148,c2008,0,2
c1159,c2016,c2008,c1118,c1137,c2069,c1091,c2080,c1148,c2006,c1151,c2109,c1133,c1117,c1148,c1118,0,2
c2089,c1159,c6062,c4004,c2109,c2071,c5089,c2073,c2079,c1139,c1151,c1151,c1133,c1133,c2079,c1139,1,1
c1159,c2101,c2090,c2070,c2109,c2132,c5089,c2016,c4144,c1121,c1151,c2089,c1133,c6062,c4144,c1121,1,2
c1159,c1126,c2008,c2082,c2016,c2102,c1125,c2069,c1118,c1074,c1151,c2101,c1133,c2090,c1159,c1074,1,1
c1159,c2101,c6037,c2090,c2009,c2008,c1128,c5082,c2111,c4144,c1133,c2016,c1151,c2109,c1128,c2008,1,2
c1159,c2016,c2090,c2008,c4144,c2132,c2111,c5082,c1128,c2109,c1133,c2089,c1151,c1133,c1159,c2132,1,1
c2089,c6037,c4004,c1159,c5089,c2079,c2099,c2132,c1103,c1112,c1151,c1126,c1133,c2109,c2099,c1112,1,1
c2008,c1159,c2016,c4004,c5089,c1148,c2132,c2038,c6011,c1141,c2089,c2090,c6062,c2109,c6011,c1141,0,1
c2008,c1159,c2090,c1126,c2101,c2132,c5082,c2111,c2012,c2038,c6062,c2109,c2089,c2016,c2012,c2111,0,1
c2090,c1159,c2042,c2132,c2016,c1128,c2008,c6037,c5149,c2009,c2089,c4144,c6062,c1133,c5149,c2009,1,1
c2090,c5082,c2008,c2073,c2016,c4144,c1159,c2070,c2022,c2101,c6062,c2109,c2089,c1126,c1159,c2101,1,1
c1159,c2016,c2008,c2090,c1151,c4004,c1147,c2022,c2012,c2132,c2089,c1133,c6062,c1118,c2012,c2090,0,1
c2090,c1159,c2016,c6037,c2008,c4144,c2024,c4004,c1144,c1151,c6062,c3132,c2089,c3041,c1144,c1151,1,1
c1159,c6037,c2008,c4004,c1141,c5089,c1099,c2109,c1154,c2090,c2089,c1133,c6062,c1126,c1141,c2090,0,2
c2090,c1159,c2109,c4144,c2008,c1151,c2050,c1124,c6037,c1147,c6062,c2089,c2089,c1126,c6037,c1151,1,2
c2008,c1159,c1133,c2090,c2132,c1099,c1134,c4144,c2050,c1101,c2089,c2109,c6062,c2016,c2132,c1101,0,1
c2090,c1159,c2016,c1151,c2008,c2109,c5082,c2009,c2071,c5089,c6062,c1133,c2089,c2101,c2008,c1151,0,1
c2008,c1159,c2090,c1126,c2101,c2132,c1089,c2111,c1102,c2038,c2089,c2109,c6062,c2016,c1102,c2038,0,2
c1159,c1089,c2070,c2109,c2016,c2090,c1154,c4144,c1128,c1133,c6062,c1151,c2089,c2008,c1154,c2090,1,1
c2090,c1159,c2016,c6037,c2008,c1151,c5082,c1128,c5149,c2009,c2089,c1133,c6062,c1126,c5149,c6037,0,2
c1159,c1141,c6037,c2090,c2016,c2070,c1128,c2079,c1070,c1109,c6062,c6062,c2089,c2008,c2016,c1109,1,2
c2016,c2070,c1159,c1151,c2008,c2024,c5050,c2050,c1123,c2132,c2089,c1117,c6062,c2109,c2016,c2050,1,1
c1159,c2008,c4004,c2073,c2101,c2016,c1102,c2111,c2012,c2079,c6062,c2090,c2089,c1151,c1102,c2079,1,2
c4004,c2008,c2016,c1148,c1102,c2109,c1154,c2132,c2101,c2038,c2089,c1118,c6062,c1159,c1154,c2038,0,1
c2090,c6037,c2016,c1151,c2042,c2109,c1154,c1148,c1141,c2079,c6062,c1159,c2089,c1126,c2042,c6037,1,1
c2090,c1159,c2016,c2070,c2008,c2109,c1128,c2132,c5089,c2027,c2089,c6062,c6062,c1133,c2008,c2027,1,2
c2090,c2101,c2008,c2132,c4144,c6037,c2016,c2038,c1126,c4004,c6062,c1159,c2089,c1118,c2008,c4004,0,1
c1159,c2090,c2008,c2109,c2071,c2022,c6037,c4004,c2047,c2101,c2089,c2089,c6062,c2016,c2071,c2022,0,2
c2090,c1159,c2008,c2016,c2109,c4004,c2132,c5082,c2101,c2047,c6062,c6062,c2089,c1151,c2090,c5082,1,1
c1159,c5001,c2008,c1099,c1121,c1144,c2071,c2109,c1154,c4144,c2089,c2016,c6062,c2089,c1154,c4144,1,1
c2008,c1159,c2090,c6037,c1117,c2050,c1103,c2132,c2088,c2101,c6062,c2109,c2089,c2016,c1117,c2132,0,2
c1159,c2050,c2008,c5089,c2016,c2090,c1141,c4144,c2109,c1151,c2089,c2089,c6062,c1117,c2016,c1151,1,2
c2008,c2109,c1148,c1099,c5082,c1121,c2016,c1151,c2071,c1147,c6062,c2090,c2089,c1159,c2008,c1151,0,2
c2090,c1159,c2016,c2132,c2042,c6037,c5082,c4144,c2050,c2047,c2089,c2109,c6062,c1133,c2050,c4144,0,1
c2008,c2016,c2101,c4004,c2132,c2090,c2109,c1154,c1148,c2071,c6062,c1159,c2089,c1118,c1148,c1154,0,1
c1159,c2046,c1112,c1020,c2008,c1147,c2015,c1014,c1134,c2090,c2089,c2109,c6062,c2016,c1134,c2090,1,2
c2090,c4004,c2016,c2132,c2008,c2109,c1151,c1076,c2012,c4144,c6062,c6062,c2089,c1159,c2008,c4144,1,1
c2008,c1159,c2090,c2132,c2050,c2046,c2022,c1034,c2019,c2099,c2089,c2109,c6062,c2016,c2008,c1034,0,2
c1117,c1133,c1137,c1125,c2095,c1130,c1134,c2080,c2008,c5089,c6062,c2109,c2089,c2016,c2008,c2080,0,2
c1159,c2016,c2008,c4004,c2132,c2101,c2109,c2071,c1126,c5089,c2089,c2090,c6062,c1151,c1126,c5089,0,2
c1159,c2047,c2090,c1151,c2008,c6017,c2071,c2102,c5149,c2006,c6062,c4144,c2089,c6037,c2008,c1151,0,2
c1159,c2090,c2008,c1133,c4144,c5089,c1126,c2046,c1099,c1134,c2089,c2016,c6062,c2109,c4144,c2090,1,2
c1159,c2101,c4004,c1133,c2109,c1118,c1091,c1130,c1099,c5046,c6062,c2090,c2089,c1126,c1091,c1118,1,2
c1159,c1126,c2070,c2109,c5082,c2042,c2071,c5089,c2047,c4144,c6062,c2008,c2089,c2090,c5082,c4144,1,1
c1159,c4123,c2008,c2050,c2016,c1151,c6037,c2103,c2110,c4144,c2089,c2090,c6062,c1126,c6037,c4144,1,1
c1159,c2046,c1112,c1020,c2008,c2070,c1128,c2090,c2050,c2110,c6062,c2109,c2089,c2016,c1159,c2090,1,2
c1159,c2016,c4004,c2008,c1148,c5089,c1141,c2101,c2047,c2050,c2089,c1151,c6062,c2090,c1141,c2050,1,2
c1159,c1118,c1117,c1133,c1137,c1130,c2095,c2091,c1091,c1112,c6062,c2016,c2089,c2109,c1117,c1130,1,1
c1159,c2016,c4004,c2008,c1148,c2073,c2046,c1121,c4144,c2111,c2089,c1151,c6062,c2090,c4144,c1121,1,2
c2090,c2101,c4004,c2008,c2016,c2049,c2111,c2109,c5089,c1159,c6062,c2024,c2089,c1151,c5089,c2049,1,2
c1159,c2016,c6037,c1151,c2109,c5082,c4004,c2071,c1148,c2070,c2089,c4144,c6062,c2090,c1148,c2070,1,1
c2090,c6037,c2016,c1159,c2008,c2109,c5082,c4004,c5089,c1121,c6062,c1118,c2089,c1151,c5082,c6037,1,1
c2016,c1133,c2008,c1159,c1137,c1151,c2050,c1147,c6037,c2090,c2089,c2109,c6062,c1117,c2050,c1147,1,2
c2008,c1159,c2016,c4004,c5089,c1148,c2132,c1121,c1053,c2101,c6062,c1151,c2089,c2090,c1053,c1148,0,1
c2090,c2101,c2042,c2024,c2016,c1130,c1126,c2080,c1118,c2046,c2089,c1133,c6062,c6062,c1118,c2046,1,1
c1159,c2070,c2008,c2109,c1148,c2101,c2071,c1121,c1141,c5089,c6062,c2089,c2089,c2090,c2008,c1121,1,2
c1159,c2016,c1148,c2008,c2070,c2073,c1034,c5089,c1126,c1103,c2089,c1151,c6062,c2090,c1126,c5089,1,2
c1159,c2090,c2132,c2008,c2109,c5082,c1151,c2016,c2050,c1134,c6062,c6037,c2089,c1133,c2050,c1134,0,1
c2016,c1133,c2008,c1118,c1137,c2069,c6017,c1112,c4144,c2012,c2089,c2109,c6062,c1117,c4144,c1118,0,1
c1159,c2016,c2070,c2008,c1148,c5082,c1154,c2109,c1102,c2099,c6062,c4144,c2089,c2090,c1148,c2099,1,1
c1159,c2101,c4004,c6037,c2109,c2070,c5082,c2079,c1128,c2071,c2089,c2090,c6062,c1133,c1128,c2071,1,1
c2008,c1159,c2090,c1133,c1112,c2046,c1117,c1034,c2050,c2101,c6062,c2016,c2089,c2109,c1112,c1034,0,1
c2090,c1159,c2016,c1148,c1121,c6037,c2008,c2047,c2019,c1126,c2089,c2089,c6062,c2101,c2008,c2047,0,1
c1159,c2101,c2008,c4004,c2132,c2022,c2109,c1151,c2111,c1134,c6062,c2090,c2089,c2016,c1159,c1151,1,1
c1159,c2008,c1148,c2016,c2070,c5082,c1154,c1128,c1006,c2109,c2089,c2090,c6062,c1151,c1154,c5082,1,2
c2090,c2132,c2016,c6037,c2042,c2070,c5149,c2047,c2099,c2101,c6062,c1133,c2089,c4144,c2099,c2101,1,2
c1159,c2008,c4004,c2016,c1148,c5082,c1154,c2109,c2012,c1102,c2089,c2090,c6062,c1151,c2012,c1102,1,1
c1117,c1133,c1137,c2090,c1126,c2101,c2050,c2070,c1141,c2065,c6062,c2109,c2089,c2016,c1126,c1133,0,2
c1159,c6037,c4004,c2101,c5082,c1133,c4144,c1014,c1126,c1109,c2089,c2016,c6062,c2109,c4004,c1109,1,1
c2016,c1159,c2008,c1151,c6037,c5082,c2101,c1147,c1121,c5089,c6062,c2089,c2089,c2090,c6037,c1151,0,1
c1159,c1118,c1117,c1133,c1137,c1130,c2095,c2079,c6017,c2102,c2089,c2109,c6062,c2016,c1117,c2102,1,1
c2090,c1159,c2016,c2079,c4004,c2008,c5082,c2047,c5089,c6017,c6062,c1118,c2089,c1133,c5089,c2008,0,1
c2008,c1159,c2016,c1151,c1123,c2070,c2101,c2109,c6037,c5082,c2089,c2090,c6062,c1126,c2101,c2109,0,1
c2090,c2050,c2016,c6037,c2008,c2024,c5082,c1151,c1134,c2071,c6062,c1117,c2089,c2089,c1134,c6037,1,1
c1159,c6037,c2008,c2090,c2132,c2101,c1101,c1128,c2111,c5089,c2089,c2109,c6062,c2016,c2111,c5089,1,1
c2090,c6037,c2042,c4004,c2016,c4144,c1129,c1146,c2099,c5089,c6062,c6062,c2089,c2008,c2099,c5089,1,2
c2090,c1159,c2016,c6037,c2008,c2070,c5082,c2109,c2101,c1128,c2089,c1133,c6062,c2046,c2008,c1128,0,1
c1159,c2016,c2008,c4004,c2132,c5082,c2109,c1154,c1128,c2079,c6062,c2090,c2089,c1151,c1128,c1154,0,1
c2016,c1159,c2008,c5001,c1141,c1147,c5089,c1133,c6011,c4144,c2089,c2090,c6062,c1151,c5089,c1133,0,1
c1159,c4004,c2008,c2109,c2132,c5089,c1141,c1151,c1126,c2101,c6062,c1133,c2089,c2016,c1141,c2101,1,2
c2016,c2022,c1159,c2109,c2008,c2071,c1154,c1144,c5149,c1102,c2089,c1148,c6062,c2024,c5149,c1102,0,1
c2016,c1133,c1091,c1118,c1137,c2069,c1023,c1112,c2008,c2012,c6062,c1117,c2089,c2109,c1023,c2012,1,2
c1159,c2016,c2008,c1133,c4144,c1118,c1137,c2069,c2109,c1119,c6062,c2090,c2089,c1126,c2109,c1118,0,2
c1117,c1133,c1137,c1118,c1091,c2069,c1106,c2012,c2095,c1159,c2089,c2109,c6062,c2016,c1117,c2012,0,1
c1159,c2046,c2008,c1133,c4144,c2090,c6037,c5089,c1099,c2050,c6062,c2016,c2089,c2109,c1099,c2050,0,1
c1159,c2016,c2008,c2090,c2132,c4004,c4144,c1129,c2099,c2042,c2089,c1151,c6062,c2069,c2132,c4004,0,2
c1159,c2008,c4004,c2073,c2022,c2101,c1109,c2109,c2071,c1148,c6062,c1151,c2089,c2090,c4004,c1148,1,2
c1159,c1126,c2008,c2109,c5082,c2042,c5089,c4144,c2071,c1128,c2089,c2090,c6062,c6062,c5089,c1128,1,1
c2090,c1159,c2016,c1151,c5082,c4144,c2008,c1147,c2109,c1128,c6062,c1126,c2089,c6037,c2008,c1151,0,2
c2090,c6037,c2016,c1159,c2008,c1128,c2046,c2047,c2101,c2109,c2089,c1151,c6062,c1126,c2046,c6037,1,1
c2090,c1159,c2008,c4004,c2132,c2109,c2071,c1151,c5149,c2099,c6062,c1133,c2089,c2016,c2090,c2099,0,1
c2090,c5089,c2016,c2046,c2008,c2132,c1126,c2024,c1141,c2004,c2089,c2109,c6062,c1159,c2008,c2004,1,1
c2090,c6037,c2016,c1159,c2008,c4144,c5082,c2109,c1154,c1134,c6062,c1133,c2089,c1126,c1154,c1134,1,1
c2016,c1133,c2015,c2069,c1091,c1118,c2008,c2012,c1112,c2080,c2089,c1117,c6062,c2109,c2016,c2012,0,2
c2016,c1159,c2090,c1151,c2042,c1128,c1141,c5089,c1126,c2101,c6062,c2109,c2089,c1117,c1126,c1159,1,1
c1159,c2016,c4004,c2101,c1151,c6017,c1128,c5082,c1147,c2042,c2089,c2090,c6062,c4144,c1128,c6017,1,2
c1159,c1133,c2008,c2109,c1148,c1089,c2071,c2110,c2132,c4144,c6062,c2016,c2089,c1151,c2071,c4144,1,2
c2090,c4004,c2008,c2109,c1159,c2022,c1124,c2101,c2047,c2099,c2089,c1126,c6062,c1133,c1124,c2099,1,1
c1159,c2070,c2090,c2016,c4004,c2027,c5089,c1118,c2109,c1130,c6062,c6062,c2089,c1133,c4004,c1130,0,1
c1159,c1133,c1137,c1151,c1117,c2016,c5149,c2008,c1091,c2101,c2089,c4144,c6062,c2090,c5149,c2101,1,1
c1159,c2016,c1148,c2008,c2070,c2073,c2109,c5089,c1126,c1128,c6062,c1151,c2089,c2090,c1126,c5089,0,2
c1159,c2090,c2132,c2008,c1128,c2042,c2071,c2109,c2099,c2074,c6062,c2101,c2089,c2016,c2099,c2074,1,1
c1159,c2016,c1148,c2008,c2070,c5082,c1102,c2101,c2109,c1100,c2089,c2090,c6062,c1151,c2109,c2101,0,1
c2090,c6037,c1159,c4004,c2008,c2109,c1154,c2073,c5089,c2046,c6062,c1126,c2089,c1133,c1154,c2046,1,2
c1159,c2008,c4004,c1144,c2016,c2101,c1141,c4144,c2024,c2079,c2089,c2090,c6062,c1151,c2024,c2079,1,1
c2089,c6037,c4004,c1089,c2109,c1151,c1114,c1128,c1129,c5089,c1133,c1126,c1118,c2008,c1129,c5089,1,1
c4004,c1126,c2109,c2070,c5082,c5089,c1112,c2071,c1151,c1159,c1133,c6062,c1118,c1133,c1151,c1159,0,2
c1159,c2050,c4004,c2070,c2109,c2132,c1151,c5089,c2099,c2014,c1133,c2089,c1118,c2016,c1151,c2014,1,1
c4004,c2050,c2089,c1159,c2071,c6037,c1103,c2090,c1129,c2079,c1133,c2109,c2016,c1117,c1103,c1159,1,1
c2089,c6037,c2070,c4144,c1159,c2101,c5089,c4004,c2024,c1151,c1133,c2109,c2016,c1133,c2089,c1151,1,1
c5082,c2089,c2109,c6062,c2042,c2090,c2050,c2079,c1148,c2071,c1133,c6037,c2016,c1159,c1148,c2071,0,1
c1159,c2089,c5082,c6062,c4004,c4144,c2109,c2071,c2050,c1148,c1133,c1126,c2016,c1133,c5082,c2071,0,1
c2089,c1159,c2109,c2090,c4004,c5082,c2101,c1151,c1102,c2111,c1133,c6037,c2016,c5089,c1102,c1151,0,1
c4004,c1159,c2109,c2008,c5089,c2132,c1151,c1141,c2101,c1126,c1133,c6062,c2016,c2089,c2101,c1141,0,1
c2089,c1159,c2109,c2070,c4004,c2090,c5089,c6037,c1103,c1137,c1133,c3156,c2016,c3155,c1103,c1137,0,1
c4004,c1118,c6062,c1112,c2070,c2069,c2047,c2091,c1134,c2099,c1133,c1117,c2016,c2109,c6062,c1118,0,2
c2089,c1159,c2042,c5082,c2101,c2070,c2071,c2109,c2111,c1102,c1133,c4144,c2016,c2090,c2101,c2070,1,2
c2089,c2046,c4004,c1150,c1116,c2090,c1146,c2080,c1137,c1130,c1133,c2016,c2016,c2109,c2089,c2046,0,2
c2089,c2101,c4004,c4123,c2109,c1102,c2020,c2071,c2099,c1117,c1133,c2070,c2016,c1159,c2020,c1117,1,1
c2089,c1159,c2071,c6037,c2008,c4144,c2079,c2090,c1103,c1148,c1133,c2016,c2016,c2109,c1103,c1148,0,1
c2089,c1159,c4004,c6037,c2109,c1154,c5089,c2079,c1148,c2071,c2016,c1133,c1133,c2046,c5089,c1154,1,1
c2089,c1159,c4004,c2109,c2071,c2070,c5089,c1102,c1128,c2111,c2016,c1126,c1133,c2090,c2089,c2111,1,1
c2089,c1159,c4004,c2008,c2101,c1151,c1154,c2109,c2071,c2079,c2016,c2016,c1133,c2090,c4004,c1151,1,1
c2089,c4004,c2070,c2053,c2109,c2090,c2071,c2012,c1154,c2047,c2016,c6062,c1133,c1126,c1154,c2012,0,1
c2089,c6037,c4004,c2109,c2071,c1148,c2047,c1102,c1154,c2079,c2016,c1126,c1133,c1159,c2047,c2079,1,1
c2089,c2008,c1159,c6037,c1154,c2109,c2071,c2079,c1148,c2090,c2016,c2070,c1133,c1151,c1148,c2090,0,2
c2089,c1159,c4004,c2008,c2109,c5082,c2101,c2071,c1113,c1154,c2016,c1151,c1133,c2090,c4004,c1154,1,2
c1159,c2050,c4004,c2070,c2109,c5089,c1112,c1121,c5082,c2027,c2016,c2016,c1133,c2089,c1112,c2027,1,2
c1159,c5001,c4004,c5082,c2109,c1144,c2111,c2071,c1148,c2079,c2016,c2089,c1133,c2016,c1148,c2071,0,1
c2089,c2070,c4004,c4144,c1159,c1109,c2024,c1112,c1135,c1101,c2016,c2109,c1133,c6062,c2089,c1101,1,1
c2089,c1159,c2109,c2071,c4004,c6037,c5089,c1151,c2101,c2008,c2016,c5082,c1133,c1121,c2101,c1151,0,1
c1159,c2101,c6062,c4004,c2070,c2022,c2109,c2019,c1129,c2047,c2016,c1151,c1133,c2089,c1129,c2022,1,1
c2089,c2008,c2109,c6037,c6062,c2071,c2101,c4144,c1151,c2090,c2016,c1159,c1133,c2016,c1151,c6037,0,1
c2089,c1159,c2071,c6037,c2101,c2008,c2070,c5089,c1141,c4144,c2016,c2016,c1133,c2109,c1141,c2008,0,2
c5082,c2089,c2073,c4004,c2071,c2109,c1154,c4144,c5089,c1118,c2016,c2090,c1133,c1159,c5089,c4144,0,1
c2089,c2008,c4004,c1159,c2109,c2071,c5089,c5082,c2111,c1102,c2016,c2090,c1133,c1151,c5089,c1102,1,2
c2089,c2046,c4004,c2090,c2071,c2070,c2022,c2079,c1129,c4144,c2016,c2109,c1133,c2016,c2089,c4144,0,2
c2089,c1159,c2109,c1126,c4004,c2070,c5089,c1141,c1103,c1151,c2016,c1133,c1133,c2090,c2089,c1151,0,1
c2089,c1159,c4004,c2090,c2109,c2132,c2099,c2071,c1130,c2046,c2016,c1151,c1133,c1133,c2089,c2046,1,2
c2089,c1159,c2109,c4004,c2070,c5082,c5089,c2071,c1130,c1121,c2016,c2090,c1133,c1151,c2089,c1121,0,2
c4004,c1118,c6062,c2069,c2070,c1112,c2047,c1159,c1137,c1142,c2016,c1117,c1133,c2109,c2047,c1159,0,2
c2089,c2008,c4004,c1159,c2109,c2071,c5089,c5149,c2101,c2022,c2016,c4144,c1133,c6062,c2101,c2008,1,1
c2089,c2132,c4004,c2008,c2109,c2071,c2099,c5082,c1130,c1137,c2016,c1151,c1133,c2090,c4004,c1137,1,1
c1159,c2089,c5082,c2109,c2071,c2111,c6062,c1148,c2079,c1103,c2016,c4144,c1133,c1117,c2079,c1148,0,1
c2089,c1159,c2109,c4004,c5089,c6037,c2070,c2071,c1154,c2047,c1133,c1151,c2016,c1118,c5089,c6037,0,1
c2089,c2008,c4004,c1159,c2109,c5082,c2079,c2071,c1124,c1148,c1133,c2090,c2016,c1151,c2089,c1148,1,2
c1159,c2090,c4004,c2008,c2109,c2132,c1151,c2071,c2099,c5149,c1133,c6062,c2016,c2089,c2099,c2090,1,2
c4004,c1118,c6062,c2069,c2008,c1112,c2101,c2099,c4144,c2080,c1133,c1117,c2016,c2109,c4144,c2069,0,2
c2089,c6037,c2042,c1151,c2109,c2071,c5082,c2008,c2079,c4005,c1133,c1159,c2016,c2090,c2079,c2008,1,1
c2089,c1159,c2109,c2101,c5089,c4004,c1151,c1126,c1116,c6062,c1133,c2090,c2016,c4144,c2089,c1126,0,2
c2089,c1159,c2109,c5082,c2073,c2008,c5089,c1129,c2111,c1151,c2016,c2069,c1133,c2090,c2111,c2008,0,2
c1159,c2089,c5082,c2132,c6062,c2042,c2071,c4144,c2079,c2019,c2016,c2090,c1133,c1151,c6062,c2042,0,1
c2089,c2008,c4004,c6037,c2109,c1154,c1148,c2079,c2099,c2047,c2016,c1151,c1133,c4144,c2099,c2047,1,1
c2089,c1159,c2109,c2008,c4004,c1154,c5089,c2071,c1148,c2079,c1133,c2090,c2016,c1151,c1148,c1154,0,1
c1159,c2089,c5082,c2109,c2071,c4004,c1154,c2111,c1129,c2038,c1133,c2090,c2016,c1151,c1154,c2111,0,1
c1159,c2089,c5082,c2109,c4004,c2073,c2071,c1148,c1154,c4144,c1133,c1126,c2016,c1133,c5082,c1148,0,1
c2089,c1159,c2070,c4004,c2109,c2071,c5089,c1151,c6062,c1147,c2016,c2090,c1133,c4144,c5089,c1151,1,1
c4004,c1159,c2109,c2008,c5089,c5082,c1128,c2071,c2020,c1151,c2016,c2089,c1133,c2090,c2020,c1151,0,1
c4004,c1118,c4144,c2069,c1134,c1112,c6062,c2080,c1148,c1142,c1133,c2109,c2016,c1117,c1148,c2069,0,1
c1159,c2109,c2070,c2008,c2071,c2101,c5089,c2022,c1154,c1144,c1133,c2089,c2016,c1151,c1154,c2022,1,2
c2089,c6037,c1116,c2090,c2071,c2009,c1103,c1159,c2099,c4144,c1133,c2109,c2016,c2016,c2099,c4144,1,1
c2089,c1159,c4004,c2070,c2109,c1118,c5089,c2102,c6062,c2099,c1133,c1133,c2016,c2016,c6062,c1118,1,1
c2089,c1159,c2109,c5082,c2073,c2016,c1128,c1151,c5089,c4004,c1133,c2090,c1118,c4144,c2089,c1151,0,2
c2089,c5082,c2073,c2008,c2109,c2047,c2020,c1154,c1130,c2050,c1133,c1159,c1118,c2016,c2020,c5082,1,1
c2089,c2070,c2109,c4004,c6062,c1154,c5089,c1159,c2099,c2011,c1133,c5082,c1118,c6037,c2089,c1154,1,1
c4004,c1159,c2109,c2008,c5089,c2016,c1151,c1126,c1148,c1121,c1133,c6062,c1118,c2089,c1151,c1159,0,1
c2089,c1159,c4004,c6037,c2109,c2016,c5089,c2090,c1103,c1121,c1133,c1133,c1118,c1126,c5089,c1121,1,2
c4004,c1159,c2109,c2016,c5089,c2008,c1151,c1091,c2101,c2053,c1133,c2089,c1118,c4144,c2101,c2016,0,1
c2089,c1159,c2109,c5082,c4004,c2008,c5089,c2016,c1148,c1151,c1133,c1133,c1118,c2101,c5089,c1151,0,2
c2089,c1159,c2109,c1151,c1116,c6017,c2050,c2016,c1148,c2079,c1133,c2090,c1118,c1126,c2089,c2016,0,1
c2089,c1159,c2109,c5082,c2042,c2016,c1128,c1151,c1148,c2101,c1133,c4144,c1118,c2090,c1128,c1151,1,2
c1159,c2089,c2016,c4144,c2111,c2101,c2008,c1122,c2109,c2073,c1118,c6037,c1133,c1133,c2008,c2073,0,1
c2089,c1159,c2016,c2069,c2008,c1080,c6062,c1112,c2047,c2080,c1118,c2109,c1133,c1117,c2016,c2080,0,2
c2089,c1159,c4004,c2008,c2109,c5082,c1128,c2016,c5089,c1121,c1118,c1151,c1133,c2090,c1128,c2008,1,2
c2089,c1159,c2109,c5082,c2042,c2016,c1128,c2070,c5089,c5149,c1118,c2090,c1133,c2101,c2089,c5149,0,2
c2089,c6037,c4004,c2109,c2071,c2070,c5089,c1154,c1102,c1121,c1118,c1159,c1133,c1133,c2071,c6037,1,1
c4004,c4144,c1159,c2022,c1116,c2090,c2050,c2099,c2089,c2047,c1118,c2016,c1133,c2109,c2089,c2022,0,1
c2089,c1159,c4004,c1137,c2109,c2090,c2099,c2073,c2020,c2022,c1133,c6037,c1118,c1117,c2099,c2022,1,2
c2089,c1159,c2109,c2016,c4004,c2070,c5089,c1151,c6062,c2024,c1133,c1117,c1118,c4144,c6062,c1159,0,2
c4004,c1159,c2109,c2016,c5089,c2008,c1151,c2090,c2099,c6037,c1133,c2089,c1118,c6062,c1151,c2016,0,1
c2089,c2016,c2109,c2101,c2042,c4123,c1128,c1102,c1148,c2071,c1133,c1159,c1118,c2070,c1128,c1102,0,2
c1121,c2016,c4004,c1159,c2109,c2008,c5089,c1151,c2090,c1141,c1133,c6062,c1118,c2089,c2090,c1151,1,2
c1159,c2089,c5082,c2016,c2042,c1102,c2109,c2101,c4144,c1151,c1133,c2090,c1118,c1126,c2042,c1102,0,2
c2089,c6062,c2109,c2024,c1151,c2071,c2050,c1134,c2099,c1117,c1133,c2042,c1118,c2070,c1151,c1117,0,1
c2089,c1159,c2042,c2016,c2109,c2073,c1148,c2071,c2079,c1121,c1133,c1117,c1118,c4144,c1148,c1121,1,2
c2089,c1159,c2109,c2070,c1154,c2047,c5089,c1121,c2099,c2079,c1133,c1133,c1118,c2090,c2099,c1121,0,1
c2089,c2016,c2042,c5082,c2109,c1102,c1128,c2101,c2020,c2071,c1133,c1159,c1118,c2070,c2042,c5082,1,1
c2089,c1143,c4004,c1007,c2109,c2047,c2016,c1110,c1089,c2069,c1133,c6037,c1118,c1112,c2016,c1110,1,1
c2089,c1126,c4004,c1159,c2109,c5082,c5089,c2016,c5149,c1151,c1133,c4144,c1118,c2090,c4004,c1151,1,2
c2089,c2079,c4004,c6037,c2109,c2071,c1148,c1099,c1103,c2024,c1133,c1159,c1118,c1133,c1148,c2024,1,1
